player_id,first_name,last_name,hand,birth_date,country_code,ranking,ranking_date
103333,Ivo,Karlovic,R,19790228,CRO,28,20160613
106298,Lucas,Pouille,R,19940223,FRA,29,20160613
105311,Joao,Sousa,R,19890330,POR,30,20160613
105238,Alexandr,Dolgopolov,R,19881107,UKR,31,20160613
105023,Sam,Querrey,R,19871007,USA,32,20160613
104871,Jeremy,Chardy,R,19870212,FRA,33,20160613
104926,Fabio,Fognini,R,19870524,ITA,34,20160613
105077,Albert,Ramos,L,19880117,ESP,35,20160613
105643,Federico,Delbonis,L,19901005,ARG,36,20160613
105777,Grigor,Dimitrov,R,19910516,BUL,37,20160613
100644,Alexander,Zverev,R,19970420,GER,38,20160613
105449,Steve,Johnson,R,19891224,USA,39,20160613
104312,Andreas,Seppi,R,19840221,ITA,40,20160613
104180,Gilles,Muller,L,19830509,LUX,41,20160613
104571,Marcos,Baghdatis,R,19850617,CYP,42,20160613
105723,Andrey,Kuznetsov,R,19910222,RUS,43,20160613
105807,Pablo,Carreno Busta,R,19910712,ESP,44,20160613
104719,Marcel,Granollers,R,19860412,ESP,45,20160613
105577,Vasek,Pospisil,R,19900623,CAN,46,20160613
104597,Nicolas,Almagro,R,19850821,ESP,47,20160613
103893,Paolo,Lorenzi,R,19811215,ITA,48,20160613
106432,Borna,Coric,R,19961114,CRO,49,20160613
104925,Novak,Djokovic,R,19870522,SRB,1,20160620
104918,Andy,Murray,R,19870515,GBR,2,20160620
103819,Roger,Federer,R,19810808,SUI,3,20160620
104745,Rafael,Nadal,L,19860603,ESP,4,20160620
104527,Stanislas,Wawrinka,R,19850328,SUI,5,20160620
105453,Kei,Nishikori,R,19891229,JPN,6,20160620
105683,Milos,Raonic,R,19901227,CAN,7,20160620
106233,Dominic,Thiem,R,19930903,AUT,8,20160620
104607,Tomas,Berdych,R,19850917,CZE,9,20160620
104755,Richard,Gasquet,R,19860618,FRA,10,20160620
105676,David,Goffin,R,19901207,BEL,11,20160620
104542,Jo Wilfried,Tsonga,R,19850417,FRA,12,20160620
105227,Marin,Cilic,R,19880928,CRO,13,20160620
103970,David,Ferrer,R,19820402,ESP,14,20160620
105138,Roberto,Bautista Agut,R,19880414,ESP,15,20160620
104792,Gael,Monfils,R,19860901,FRA,16,20160620
104545,John,Isner,R,19850426,USA,17,20160620
106401,Nick,Kyrgios,R,19950427,AUS,18,20160620
106071,Bernard,Tomic,R,19921021,AUS,19,20160620
104468,Gilles,Simon,R,19841227,FRA,20,20160620
103852,Feliciano,Lopez,L,19810920,ESP,21,20160620
104259,Philipp,Kohlschreiber,R,19831016,GER,22,20160620
105332,Benoit,Paire,R,19890508,FRA,23,20160620
104731,Kevin,Anderson,R,19860518,RSA,24,20160620
104655,Pablo,Cuevas,R,19860101,URU,25,20160620
106058,Jack,Sock,R,19920924,USA,26,20160620
104678,Viktor,Troicki,R,19860210,SRB,27,20160620
100644,Alexander,Zverev,R,19970420,GER,28,20160620
106298,Lucas,Pouille,R,19940223,FRA,29,20160620
105311,Joao,Sousa,R,19890330,POR,30,20160620
103333,Ivo,Karlovic,R,19790228,CRO,31,20160620
105238,Alexandr,Dolgopolov,R,19881107,UKR,32,20160620
105023,Sam,Querrey,R,19871007,USA,33,20160620
104871,Jeremy,Chardy,R,19870212,FRA,34,20160620
104926,Fabio,Fognini,R,19870524,ITA,35,20160620
105077,Albert,Ramos,L,19880117,ESP,36,20160620
105643,Federico,Delbonis,L,19901005,ARG,37,20160620
105449,Steve,Johnson,R,19891224,USA,38,20160620
105777,Grigor,Dimitrov,R,19910516,BUL,39,20160620
104571,Marcos,Baghdatis,R,19850617,CYP,40,20160620
104180,Gilles,Muller,L,19830509,LUX,41,20160620
105723,Andrey,Kuznetsov,R,19910222,RUS,42,20160620
104719,Marcel,Granollers,R,19860412,ESP,43,20160620
105577,Vasek,Pospisil,R,19900623,CAN,44,20160620
105807,Pablo,Carreno Busta,R,19910712,ESP,45,20160620
104597,Nicolas,Almagro,R,19850821,ESP,46,20160620
105373,Martin,Klizan,L,19890711,SVK,47,20160620
103893,Paolo,Lorenzi,R,19811215,ITA,48,20160620
106432,Borna,Coric,R,19961114,CRO,49,20160620
104925,Novak,Djokovic,R,19870522,SRB,1,20160627
104918,Andy,Murray,R,19870515,GBR,2,20160627
103819,Roger,Federer,R,19810808,SUI,3,20160627
104745,Rafael,Nadal,L,19860603,ESP,4,20160627
104527,Stanislas,Wawrinka,R,19850328,SUI,5,20160627
105453,Kei,Nishikori,R,19891229,JPN,6,20160627
105683,Milos,Raonic,R,19901227,CAN,7,20160627
106233,Dominic,Thiem,R,19930903,AUT,8,20160627
104607,Tomas,Berdych,R,19850917,CZE,9,20160627
104755,Richard,Gasquet,R,19860618,FRA,10,20160627
105676,David,Goffin,R,19901207,BEL,11,20160627
104542,Jo Wilfried,Tsonga,R,19850417,FRA,12,20160627
105227,Marin,Cilic,R,19880928,CRO,13,20160627
103970,David,Ferrer,R,19820402,ESP,14,20160627
105138,Roberto,Bautista Agut,R,19880414,ESP,15,20160627
104792,Gael,Monfils,R,19860901,FRA,16,20160627
104545,John,Isner,R,19850426,USA,17,20160627
106401,Nick,Kyrgios,R,19950427,AUS,18,20160627
106071,Bernard,Tomic,R,19921021,AUS,19,20160627
104468,Gilles,Simon,R,19841227,FRA,20,20160627
103852,Feliciano,Lopez,L,19810920,ESP,21,20160627
104259,Philipp,Kohlschreiber,R,19831016,GER,22,20160627
105332,Benoit,Paire,R,19890508,FRA,23,20160627
104655,Pablo,Cuevas,R,19860101,URU,24,20160627
104731,Kevin,Anderson,R,19860518,RSA,25,20160627
106058,Jack,Sock,R,19920924,USA,26,20160627
104678,Viktor,Troicki,R,19860210,SRB,27,20160627
100644,Alexander,Zverev,R,19970420,GER,28,20160627
105449,Steve,Johnson,R,19891224,USA,29,20160627
106298,Lucas,Pouille,R,19940223,FRA,30,20160627
105311,Joao,Sousa,R,19890330,POR,31,20160627
103333,Ivo,Karlovic,R,19790228,CRO,32,20160627
105238,Alexandr,Dolgopolov,R,19881107,UKR,33,20160627
104871,Jeremy,Chardy,R,19870212,FRA,34,20160627
104926,Fabio,Fognini,R,19870524,ITA,35,20160627
105077,Albert,Ramos,L,19880117,ESP,36,20160627
105777,Grigor,Dimitrov,R,19910516,BUL,37,20160627
105643,Federico,Delbonis,L,19901005,ARG,38,20160627
104180,Gilles,Muller,L,19830509,LUX,39,20160627
104571,Marcos,Baghdatis,R,19850617,CYP,40,20160627
105023,Sam,Querrey,R,19871007,USA,41,20160627
105723,Andrey,Kuznetsov,R,19910222,RUS,42,20160627
104719,Marcel,Granollers,R,19860412,ESP,43,20160627
105577,Vasek,Pospisil,R,19900623,CAN,44,20160627
104312,Andreas,Seppi,R,19840221,ITA,45,20160627
105807,Pablo,Carreno Busta,R,19910712,ESP,46,20160627
104597,Nicolas,Almagro,R,19850821,ESP,47,20160627
105373,Martin,Klizan,L,19890711,SVK,48,20160627
103893,Paolo,Lorenzi,R,19811215,ITA,49,20160627
104925,Novak,Djokovic,R,19870522,SRB,1,20160711
104918,Andy,Murray,R,19870515,GBR,2,20160711
103819,Roger,Federer,R,19810808,SUI,3,20160711
104745,Rafael,Nadal,L,19860603,ESP,4,20160711
104527,Stanislas,Wawrinka,R,19850328,SUI,5,20160711
105453,Kei,Nishikori,R,19891229,JPN,6,20160711
105683,Milos,Raonic,R,19901227,CAN,7,20160711
104607,Tomas,Berdych,R,19850917,CZE,8,20160711
106233,Dominic,Thiem,R,19930903,AUT,9,20160711
104542,Jo Wilfried,Tsonga,R,19850417,FRA,10,20160711
105676,David,Goffin,R,19901207,BEL,11,20160711
105227,Marin,Cilic,R,19880928,CRO,12,20160711
103970,David,Ferrer,R,19820402,ESP,13,20160711
104755,Richard,Gasquet,R,19860618,FRA,14,20160711
105138,Roberto,Bautista Agut,R,19880414,ESP,15,20160711
104545,John,Isner,R,19850426,USA,16,20160711
104792,Gael,Monfils,R,19860901,FRA,17,20160711
106401,Nick,Kyrgios,R,19950427,AUS,18,20160711
106071,Bernard,Tomic,R,19921021,AUS,19,20160711
103852,Feliciano,Lopez,L,19810920,ESP,20,20160711
106298,Lucas,Pouille,R,19940223,FRA,21,20160711
104259,Philipp,Kohlschreiber,R,19831016,GER,22,20160711
105332,Benoit,Paire,R,19890508,FRA,23,20160711
104655,Pablo,Cuevas,R,19860101,URU,24,20160711
105449,Steve,Johnson,R,19891224,USA,25,20160711
106058,Jack,Sock,R,19920924,USA,26,20160711
100644,Alexander,Zverev,R,19970420,GER,27,20160711
104468,Gilles,Simon,R,19841227,FRA,28,20160711
105023,Sam,Querrey,R,19871007,USA,29,20160711
105311,Joao,Sousa,R,19890330,POR,30,20160711
104731,Kevin,Anderson,R,19860518,RSA,31,20160711
104678,Viktor,Troicki,R,19860210,SRB,32,20160711
105238,Alexandr,Dolgopolov,R,19881107,UKR,33,20160711
104871,Jeremy,Chardy,R,19870212,FRA,34,20160711
105077,Albert,Ramos,L,19880117,ESP,35,20160711
104926,Fabio,Fognini,R,19870524,ITA,36,20160711
105777,Grigor,Dimitrov,R,19910516,BUL,37,20160711
103333,Ivo,Karlovic,R,19790228,CRO,38,20160711
104180,Gilles,Muller,L,19830509,LUX,39,20160711
105643,Federico,Delbonis,L,19901005,ARG,40,20160711
105723,Andrey,Kuznetsov,R,19910222,RUS,41,20160711
103917,Nicolas,Mahut,R,19820121,FRA,42,20160711
104571,Marcos,Baghdatis,R,19850617,CYP,43,20160711
104597,Nicolas,Almagro,R,19850821,ESP,44,20160711
104719,Marcel,Granollers,R,19860412,ESP,45,20160711
105807,Pablo,Carreno Busta,R,19910712,ESP,46,20160711
105373,Martin,Klizan,L,19890711,SVK,47,20160711
103893,Paolo,Lorenzi,R,19811215,ITA,48,20160711
105064,Thomaz,Bellucci,L,19871230,BRA,49,20160711
104925,Novak,Djokovic,R,19870522,SRB,1,20160718
104918,Andy,Murray,R,19870515,GBR,2,20160718
103819,Roger,Federer,R,19810808,SUI,3,20160718
104745,Rafael,Nadal,L,19860603,ESP,4,20160718
104527,Stanislas,Wawrinka,R,19850328,SUI,5,20160718
105453,Kei,Nishikori,R,19891229,JPN,6,20160718
105683,Milos,Raonic,R,19901227,CAN,7,20160718
104607,Tomas,Berdych,R,19850917,CZE,8,20160718
106233,Dominic,Thiem,R,19930903,AUT,9,20160718
104542,Jo Wilfried,Tsonga,R,19850417,FRA,10,20160718
105676,David,Goffin,R,19901207,BEL,11,20160718
105227,Marin,Cilic,R,19880928,CRO,12,20160718
103970,David,Ferrer,R,19820402,ESP,13,20160718
104755,Richard,Gasquet,R,19860618,FRA,14,20160718
105138,Roberto,Bautista Agut,R,19880414,ESP,15,20160718
104545,John,Isner,R,19850426,USA,16,20160718
104792,Gael,Monfils,R,19860901,FRA,17,20160718
106401,Nick,Kyrgios,R,19950427,AUS,18,20160718
106071,Bernard,Tomic,R,19921021,AUS,19,20160718
104655,Pablo,Cuevas,R,19860101,URU,20,20160718
103852,Feliciano,Lopez,L,19810920,ESP,21,20160718
106298,Lucas,Pouille,R,19940223,FRA,22,20160718
104259,Philipp,Kohlschreiber,R,19831016,GER,23,20160718
105332,Benoit,Paire,R,19890508,FRA,24,20160718
105449,Steve,Johnson,R,19891224,USA,25,20160718
106058,Jack,Sock,R,19920924,USA,26,20160718
100644,Alexander,Zverev,R,19970420,GER,27,20160718
105373,Martin,Klizan,L,19890711,SVK,28,20160718
105023,Sam,Querrey,R,19871007,USA,29,20160718
104468,Gilles,Simon,R,19841227,FRA,30,20160718
105077,Albert,Ramos,L,19880117,ESP,31,20160718
105311,Joao,Sousa,R,19890330,POR,32,20160718
104731,Kevin,Anderson,R,19860518,RSA,33,20160718
104678,Viktor,Troicki,R,19860210,SRB,34,20160718
103333,Ivo,Karlovic,R,19790228,CRO,35,20160718
104180,Gilles,Muller,L,19830509,LUX,36,20160718
105238,Alexandr,Dolgopolov,R,19881107,UKR,37,20160718
104871,Jeremy,Chardy,R,19870212,FRA,38,20160718
104926,Fabio,Fognini,R,19870524,ITA,39,20160718
105777,Grigor,Dimitrov,R,19910516,BUL,40,20160718
104571,Marcos,Baghdatis,R,19850617,CYP,41,20160718
105723,Andrey,Kuznetsov,R,19910222,RUS,42,20160718
105643,Federico,Delbonis,L,19901005,ARG,43,20160718
103917,Nicolas,Mahut,R,19820121,FRA,44,20160718
104597,Nicolas,Almagro,R,19850821,ESP,45,20160718
104719,Marcel,Granollers,R,19860412,ESP,46,20160718
104269,Fernando,Verdasco,L,19831115,ESP,47,20160718
103893,Paolo,Lorenzi,R,19811215,ITA,48,20160718
105064,Thomaz,Bellucci,L,19871230,BRA,49,20160718
104925,Novak,Djokovic,R,19870522,SRB,1,20160725
104918,Andy,Murray,R,19870515,GBR,2,20160725
103819,Roger,Federer,R,19810808,SUI,3,20160725
104745,Rafael,Nadal,L,19860603,ESP,4,20160725
104527,Stanislas,Wawrinka,R,19850328,SUI,5,20160725
105453,Kei,Nishikori,R,19891229,JPN,6,20160725
105683,Milos,Raonic,R,19901227,CAN,7,20160725
104607,Tomas,Berdych,R,19850917,CZE,8,20160725
106233,Dominic,Thiem,R,19930903,AUT,9,20160725
104542,Jo Wilfried,Tsonga,R,19850417,FRA,10,20160725
105676,David,Goffin,R,19901207,BEL,11,20160725
105227,Marin,Cilic,R,19880928,CRO,12,20160725
103970,David,Ferrer,R,19820402,ESP,13,20160725
104792,Gael,Monfils,R,19860901,FRA,14,20160725
104755,Richard,Gasquet,R,19860618,FRA,15,20160725
104545,John,Isner,R,19850426,USA,16,20160725
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160725
103852,Feliciano,Lopez,L,19810920,ESP,18,20160725
106401,Nick,Kyrgios,R,19950427,AUS,19,20160725
104655,Pablo,Cuevas,R,19860101,URU,20,20160725
105449,Steve,Johnson,R,19891224,USA,21,20160725
106071,Bernard,Tomic,R,19921021,AUS,22,20160725
106298,Lucas,Pouille,R,19940223,FRA,23,20160725
104259,Philipp,Kohlschreiber,R,19831016,GER,24,20160725
100644,Alexander,Zverev,R,19970420,GER,25,20160725
106058,Jack,Sock,R,19920924,USA,26,20160725
103333,Ivo,Karlovic,R,19790228,CRO,27,20160725
105332,Benoit,Paire,R,19890508,FRA,28,20160725
105023,Sam,Querrey,R,19871007,USA,29,20160725
105373,Martin,Klizan,L,19890711,SVK,30,20160725
104468,Gilles,Simon,R,19841227,FRA,31,20160725
105077,Albert,Ramos,L,19880117,ESP,32,20160725
104926,Fabio,Fognini,R,19870524,ITA,33,20160725
104731,Kevin,Anderson,R,19860518,RSA,34,20160725
104678,Viktor,Troicki,R,19860210,SRB,35,20160725
105311,Joao,Sousa,R,19890330,POR,36,20160725
104180,Gilles,Muller,L,19830509,LUX,37,20160725
105238,Alexandr,Dolgopolov,R,19881107,UKR,38,20160725
104871,Jeremy,Chardy,R,19870212,FRA,39,20160725
105777,Grigor,Dimitrov,R,19910516,BUL,40,20160725
103893,Paolo,Lorenzi,R,19811215,ITA,41,20160725
104571,Marcos,Baghdatis,R,19850617,CYP,42,20160725
105643,Federico,Delbonis,L,19901005,ARG,43,20160725
103917,Nicolas,Mahut,R,19820121,FRA,44,20160725
105723,Andrey,Kuznetsov,R,19910222,RUS,45,20160725
104597,Nicolas,Almagro,R,19850821,ESP,46,20160725
104719,Marcel,Granollers,R,19860412,ESP,47,20160725
104269,Fernando,Verdasco,L,19831115,ESP,48,20160725
106210,Jiri,Vesely,L,19930710,CZE,49,20160725
104925,Novak,Djokovic,R,19870522,SRB,1,20160801
104918,Andy,Murray,R,19870515,GBR,2,20160801
103819,Roger,Federer,R,19810808,SUI,3,20160801
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160801
104745,Rafael,Nadal,L,19860603,ESP,5,20160801
105453,Kei,Nishikori,R,19891229,JPN,6,20160801
105683,Milos,Raonic,R,19901227,CAN,7,20160801
104607,Tomas,Berdych,R,19850917,CZE,8,20160801
104542,Jo Wilfried,Tsonga,R,19850417,FRA,9,20160801
106233,Dominic,Thiem,R,19930903,AUT,10,20160801
104792,Gael,Monfils,R,19860901,FRA,11,20160801
103970,David,Ferrer,R,19820402,ESP,12,20160801
105676,David,Goffin,R,19901207,BEL,13,20160801
105227,Marin,Cilic,R,19880928,CRO,14,20160801
104755,Richard,Gasquet,R,19860618,FRA,15,20160801
105138,Roberto,Bautista Agut,R,19880414,ESP,16,20160801
104545,John,Isner,R,19850426,USA,17,20160801
106401,Nick,Kyrgios,R,19950427,AUS,18,20160801
103852,Feliciano,Lopez,L,19810920,ESP,19,20160801
106071,Bernard,Tomic,R,19921021,AUS,20,20160801
104655,Pablo,Cuevas,R,19860101,URU,21,20160801
105449,Steve,Johnson,R,19891224,USA,22,20160801
104259,Philipp,Kohlschreiber,R,19831016,GER,23,20160801
100644,Alexander,Zverev,R,19970420,GER,24,20160801
106058,Jack,Sock,R,19920924,USA,25,20160801
103333,Ivo,Karlovic,R,19790228,CRO,26,20160801
106298,Lucas,Pouille,R,19940223,FRA,27,20160801
104731,Kevin,Anderson,R,19860518,RSA,28,20160801
105023,Sam,Querrey,R,19871007,USA,29,20160801
105373,Martin,Klizan,L,19890711,SVK,30,20160801
104468,Gilles,Simon,R,19841227,FRA,31,20160801
105332,Benoit,Paire,R,19890508,FRA,32,20160801
105077,Albert,Ramos,L,19880117,ESP,33,20160801
105777,Grigor,Dimitrov,R,19910516,BUL,34,20160801
104678,Viktor,Troicki,R,19860210,SRB,35,20160801
105311,Joao,Sousa,R,19890330,POR,36,20160801
104180,Gilles,Muller,L,19830509,LUX,37,20160801
105238,Alexandr,Dolgopolov,R,19881107,UKR,38,20160801
104871,Jeremy,Chardy,R,19870212,FRA,39,20160801
103893,Paolo,Lorenzi,R,19811215,ITA,40,20160801
104926,Fabio,Fognini,R,19870524,ITA,41,20160801
103917,Nicolas,Mahut,R,19820121,FRA,42,20160801
105643,Federico,Delbonis,L,19901005,ARG,43,20160801
105723,Andrey,Kuznetsov,R,19910222,RUS,44,20160801
104597,Nicolas,Almagro,R,19850821,ESP,45,20160801
104571,Marcos,Baghdatis,R,19850617,CYP,46,20160801
104719,Marcel,Granollers,R,19860412,ESP,47,20160801
104269,Fernando,Verdasco,L,19831115,ESP,48,20160801
105550,Guido,Pella,L,19900517,ARG,49,20160801
104925,Novak,Djokovic,R,19870522,SRB,1,20160808
104918,Andy,Murray,R,19870515,GBR,2,20160808
103819,Roger,Federer,R,19810808,SUI,3,20160808
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160808
104745,Rafael,Nadal,L,19860603,ESP,5,20160808
105683,Milos,Raonic,R,19901227,CAN,6,20160808
105453,Kei,Nishikori,R,19891229,JPN,7,20160808
104607,Tomas,Berdych,R,19850917,CZE,8,20160808
104542,Jo Wilfried,Tsonga,R,19850417,FRA,9,20160808
106233,Dominic,Thiem,R,19930903,AUT,10,20160808
104792,Gael,Monfils,R,19860901,FRA,11,20160808
103970,David,Ferrer,R,19820402,ESP,12,20160808
105676,David,Goffin,R,19901207,BEL,13,20160808
105227,Marin,Cilic,R,19880928,CRO,14,20160808
104755,Richard,Gasquet,R,19860618,FRA,15,20160808
106401,Nick,Kyrgios,R,19950427,AUS,16,20160808
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160808
103852,Feliciano,Lopez,L,19810920,ESP,18,20160808
104545,John,Isner,R,19850426,USA,19,20160808
106071,Bernard,Tomic,R,19921021,AUS,20,20160808
104655,Pablo,Cuevas,R,19860101,URU,21,20160808
105449,Steve,Johnson,R,19891224,USA,22,20160808
106058,Jack,Sock,R,19920924,USA,23,20160808
103333,Ivo,Karlovic,R,19790228,CRO,24,20160808
106298,Lucas,Pouille,R,19940223,FRA,25,20160808
104731,Kevin,Anderson,R,19860518,RSA,26,20160808
100644,Alexander,Zverev,R,19970420,GER,27,20160808
104259,Philipp,Kohlschreiber,R,19831016,GER,28,20160808
105023,Sam,Querrey,R,19871007,USA,29,20160808
105373,Martin,Klizan,L,19890711,SVK,30,20160808
104468,Gilles,Simon,R,19841227,FRA,31,20160808
105332,Benoit,Paire,R,19890508,FRA,32,20160808
105077,Albert,Ramos,L,19880117,ESP,33,20160808
105777,Grigor,Dimitrov,R,19910516,BUL,34,20160808
104678,Viktor,Troicki,R,19860210,SRB,35,20160808
105311,Joao,Sousa,R,19890330,POR,36,20160808
104180,Gilles,Muller,L,19830509,LUX,37,20160808
105238,Alexandr,Dolgopolov,R,19881107,UKR,38,20160808
104871,Jeremy,Chardy,R,19870212,FRA,39,20160808
104926,Fabio,Fognini,R,19870524,ITA,40,20160808
103893,Paolo,Lorenzi,R,19811215,ITA,41,20160808
103917,Nicolas,Mahut,R,19820121,FRA,42,20160808
105723,Andrey,Kuznetsov,R,19910222,RUS,43,20160808
105643,Federico,Delbonis,L,19901005,ARG,44,20160808
104571,Marcos,Baghdatis,R,19850617,CYP,45,20160808
104269,Fernando,Verdasco,L,19831115,ESP,46,20160808
104719,Marcel,Granollers,R,19860412,ESP,47,20160808
104597,Nicolas,Almagro,R,19850821,ESP,48,20160808
105385,Donald,Young,L,19890723,USA,49,20160808
104925,Novak,Djokovic,R,19870522,SRB,1,20160815
104918,Andy,Murray,R,19870515,GBR,2,20160815
103819,Roger,Federer,R,19810808,SUI,3,20160815
104527,Stanislas,Wawrinka,R,19850328,SUI,4,20160815
104745,Rafael,Nadal,L,19860603,ESP,5,20160815
105683,Milos,Raonic,R,19901227,CAN,6,20160815
105453,Kei,Nishikori,R,19891229,JPN,7,20160815
104607,Tomas,Berdych,R,19850917,CZE,8,20160815
106233,Dominic,Thiem,R,19930903,AUT,9,20160815
104542,Jo Wilfried,Tsonga,R,19850417,FRA,10,20160815
104792,Gael,Monfils,R,19860901,FRA,11,20160815
103970,David,Ferrer,R,19820402,ESP,12,20160815
105676,David,Goffin,R,19901207,BEL,13,20160815
105227,Marin,Cilic,R,19880928,CRO,14,20160815
104755,Richard,Gasquet,R,19860618,FRA,15,20160815
106401,Nick,Kyrgios,R,19950427,AUS,16,20160815
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160815
103852,Feliciano,Lopez,L,19810920,ESP,18,20160815
104655,Pablo,Cuevas,R,19860101,URU,19,20160815
103333,Ivo,Karlovic,R,19790228,CRO,20,20160815
106071,Bernard,Tomic,R,19921021,AUS,21,20160815
104545,John,Isner,R,19850426,USA,22,20160815
105449,Steve,Johnson,R,19891224,USA,23,20160815
104731,Kevin,Anderson,R,19860518,RSA,24,20160815
106058,Jack,Sock,R,19920924,USA,25,20160815
106298,Lucas,Pouille,R,19940223,FRA,26,20160815
100644,Alexander,Zverev,R,19970420,GER,27,20160815
104259,Philipp,Kohlschreiber,R,19831016,GER,28,20160815
105023,Sam,Querrey,R,19871007,USA,29,20160815
105373,Martin,Klizan,L,19890711,SVK,30,20160815
104468,Gilles,Simon,R,19841227,FRA,31,20160815
105332,Benoit,Paire,R,19890508,FRA,32,20160815
105077,Albert,Ramos,L,19880117,ESP,33,20160815
105777,Grigor,Dimitrov,R,19910516,BUL,34,20160815
104678,Viktor,Troicki,R,19860210,SRB,35,20160815
105311,Joao,Sousa,R,19890330,POR,36,20160815
105238,Alexandr,Dolgopolov,R,19881107,UKR,37,20160815
104926,Fabio,Fognini,R,19870524,ITA,38,20160815
104180,Gilles,Muller,L,19830509,LUX,39,20160815
103893,Paolo,Lorenzi,R,19811215,ITA,40,20160815
105723,Andrey,Kuznetsov,R,19910222,RUS,41,20160815
103917,Nicolas,Mahut,R,19820121,FRA,42,20160815
105643,Federico,Delbonis,L,19901005,ARG,43,20160815
104571,Marcos,Baghdatis,R,19850617,CYP,44,20160815
104269,Fernando,Verdasco,L,19831115,ESP,45,20160815
104719,Marcel,Granollers,R,19860412,ESP,46,20160815
104597,Nicolas,Almagro,R,19850821,ESP,47,20160815
105807,Pablo,Carreno Busta,R,19910712,ESP,48,20160815
106432,Borna,Coric,R,19961114,CRO,49,20160815
104925,Novak,Djokovic,R,19870522,SRB,1,20160822
104918,Andy,Murray,R,19870515,GBR,2,20160822
104527,Stanislas,Wawrinka,R,19850328,SUI,3,20160822
103819,Roger,Federer,R,19810808,SUI,4,20160822
104745,Rafael,Nadal,L,19860603,ESP,5,20160822
105683,Milos,Raonic,R,19901227,CAN,6,20160822
105453,Kei,Nishikori,R,19891229,JPN,7,20160822
104607,Tomas,Berdych,R,19850917,CZE,8,20160822
105227,Marin,Cilic,R,19880928,CRO,9,20160822
106233,Dominic,Thiem,R,19930903,AUT,10,20160822
104542,Jo Wilfried,Tsonga,R,19850417,FRA,11,20160822
104792,Gael,Monfils,R,19860901,FRA,12,20160822
103970,David,Ferrer,R,19820402,ESP,13,20160822
105676,David,Goffin,R,19901207,BEL,14,20160822
104755,Richard,Gasquet,R,19860618,FRA,15,20160822
106401,Nick,Kyrgios,R,19950427,AUS,16,20160822
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160822
103852,Feliciano,Lopez,L,19810920,ESP,18,20160822
106071,Bernard,Tomic,R,19921021,AUS,19,20160822
104655,Pablo,Cuevas,R,19860101,URU,20,20160822
105449,Steve,Johnson,R,19891224,USA,21,20160822
104545,John,Isner,R,19850426,USA,22,20160822
103333,Ivo,Karlovic,R,19790228,CRO,23,20160822
105777,Grigor,Dimitrov,R,19910516,BUL,24,20160822
104731,Kevin,Anderson,R,19860518,RSA,25,20160822
106298,Lucas,Pouille,R,19940223,FRA,26,20160822
104259,Philipp,Kohlschreiber,R,19831016,GER,27,20160822
106058,Jack,Sock,R,19920924,USA,28,20160822
100644,Alexander,Zverev,R,19970420,GER,29,20160822
105373,Martin,Klizan,L,19890711,SVK,30,20160822
105023,Sam,Querrey,R,19871007,USA,31,20160822
104468,Gilles,Simon,R,19841227,FRA,32,20160822
105077,Albert,Ramos,L,19880117,ESP,33,20160822
105332,Benoit,Paire,R,19890508,FRA,34,20160822
104678,Viktor,Troicki,R,19860210,SRB,35,20160822
105311,Joao,Sousa,R,19890330,POR,36,20160822
104180,Gilles,Muller,L,19830509,LUX,37,20160822
104926,Fabio,Fognini,R,19870524,ITA,38,20160822
103893,Paolo,Lorenzi,R,19811215,ITA,39,20160822
106432,Borna,Coric,R,19961114,CRO,40,20160822
103917,Nicolas,Mahut,R,19820121,FRA,41,20160822
105723,Andrey,Kuznetsov,R,19910222,RUS,42,20160822
105643,Federico,Delbonis,L,19901005,ARG,43,20160822
104571,Marcos,Baghdatis,R,19850617,CYP,44,20160822
104719,Marcel,Granollers,R,19860412,ESP,45,20160822
104597,Nicolas,Almagro,R,19850821,ESP,46,20160822
104269,Fernando,Verdasco,L,19831115,ESP,47,20160822
106210,Jiri,Vesely,L,19930710,CZE,48,20160822
105807,Pablo,Carreno Busta,R,19910712,ESP,49,20160822
104925,Novak,Djokovic,R,19870522,SRB,1,20160829
104918,Andy,Murray,R,19870515,GBR,2,20160829
104527,Stanislas,Wawrinka,R,19850328,SUI,3,20160829
103819,Roger,Federer,R,19810808,SUI,4,20160829
104745,Rafael,Nadal,L,19860603,ESP,5,20160829
105683,Milos,Raonic,R,19901227,CAN,6,20160829
105453,Kei,Nishikori,R,19891229,JPN,7,20160829
104607,Tomas,Berdych,R,19850917,CZE,8,20160829
105227,Marin,Cilic,R,19880928,CRO,9,20160829
106233,Dominic,Thiem,R,19930903,AUT,10,20160829
104542,Jo Wilfried,Tsonga,R,19850417,FRA,11,20160829
104792,Gael,Monfils,R,19860901,FRA,12,20160829
103970,David,Ferrer,R,19820402,ESP,13,20160829
105676,David,Goffin,R,19901207,BEL,14,20160829
104755,Richard,Gasquet,R,19860618,FRA,15,20160829
106401,Nick,Kyrgios,R,19950427,AUS,16,20160829
105138,Roberto,Bautista Agut,R,19880414,ESP,17,20160829
